Timestamp,From_Bank,Send_Account,To_Bank,Receive_Account,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 0:25,1674,800805A90,1674,800805A90,6496.18,US Dollar,6496.18,US Dollar,Reinvestment,0
9/1/2022 0:07,1729,8008069F0,1729,8008069F0,406429.85,US Dollar,406429.85,US Dollar,Reinvestment,0
9/1/2022 0:25,1601,800806F60,1601,800806F60,7.71,US Dollar,7.71,US Dollar,Reinvestment,0
9/1/2022 0:04,1047,8008054F0,1047,8008054F0,9383.2,US Dollar,9383.2,US Dollar,Reinvestment,0
9/1/2022 0:15,10,800805630,10,800805630,3679.31,US Dollar,3679.31,US Dollar,Reinvestment,0
9/1/2022 0:19,11157,8007119B0,11157,8007119B0,7.75,US Dollar,7.75,US Dollar,Reinvestment,0
9/1/2022 0:08,1362,800807BC0,1362,800807BC0,160712.92,US Dollar,160712.92,US Dollar,Reinvestment,0
9/1/2022 0:23,3542,8008045C0,10,800803BA0,29206.45,US Dollar,29206.45,US Dollar,ACH,0
9/1/2022 0:08,10,800803750,10,800803750,9.85,US Dollar,9.85,US Dollar,Reinvestment,0
9/1/2022 0:24,1601,800803B50,1601,800803B50,24.3,US Dollar,24.3,US Dollar,Reinvestment,0
9/1/2022 0:29,10,800803BA0,10,800803BA0,13.96,US Dollar,13.96,US Dollar,Reinvestment,0
9/1/2022 0:02,1,800580F30,11296,800808EB0,2146.52,US Dollar,2146.52,US Dollar,Cheque,0
9/1/2022 0:08,1,800580F30,11296,800808EB0,4326.33,US Dollar,4326.33,US Dollar,Credit Card,0
9/1/2022 0:14,1,8008093B0,1,8008093B0,3480926.29,US Dollar,3480926.29,US Dollar,Reinvestment,0
9/1/2022 0:06,21174,800809400,17753,8074B4EB0,34.48,US Dollar,34.48,US Dollar,Credit Card,0
9/1/2022 0:12,1665,800808C70,1665,800808C70,850814.16,US Dollar,850814.16,US Dollar,Reinvestment,0
9/1/2022 0:05,908,800709CB0,1665,800808C70,63.05,US Dollar,63.05,US Dollar,Credit Card,0
9/1/2022 0:02,908,800709CB0,1665,800808C70,42.04,US Dollar,42.04,US Dollar,Cash,0
9/1/2022 0:16,1665,800808C70,1665,800808C70,9.13,US Dollar,9.13,US Dollar,Reinvestment,0
9/1/2022 0:25,1124,800808CC0,1124,800808CC0,14.83,US Dollar,14.83,US Dollar,Reinvestment,0
9/1/2022 0:15,908,8008013A0,908,8008013A0,2311985.35,US Dollar,2311985.35,US Dollar,Reinvestment,0
9/1/2022 0:22,12,80080BCB0,12,80080BCB0,3.91,US Dollar,3.91,US Dollar,Reinvestment,0
9/1/2022 0:07,10,80080C110,10,80080C110,249.99,US Dollar,249.99,US Dollar,Reinvestment,0
9/1/2022 0:22,11107,80080C0C0,11107,80080C0C0,12.25,US Dollar,12.25,US Dollar,Reinvestment,0
9/1/2022 0:09,1420,80080D1F0,1420,80080D1F0,24.94,US Dollar,24.94,US Dollar,Reinvestment,0
9/1/2022 0:24,1,8005D92A0,21174,80080DE30,6157220.4,US Dollar,6157220.4,US Dollar,Cheque,0
9/1/2022 0:10,1,8005D92A0,21174,80080DE30,4270521.72,US Dollar,4270521.72,US Dollar,ACH,0
9/1/2022 0:27,21174,80080DE30,21174,80080DE30,20.77,US Dollar,20.77,US Dollar,Reinvestment,0
9/1/2022 0:06,1588,80080E550,17400,80E5D7350,161.27,US Dollar,161.27,US Dollar,Credit Card,0
9/1/2022 0:24,513,80080F680,513,80080F680,450341.25,US Dollar,450341.25,US Dollar,Reinvestment,0
9/1/2022 0:00,12,80080F180,12,80080F180,1475.28,US Dollar,1475.28,US Dollar,Reinvestment,0
9/1/2022 0:20,3552,80080FA80,12,80080F180,36.66,US Dollar,36.66,US Dollar,ACH,0
9/1/2022 0:11,12,80080F180,12,80080F180,17.03,US Dollar,17.03,US Dollar,Reinvestment,0
9/1/2022 0:24,795,80080FC60,9482,8067C8F80,208.04,US Dollar,208.04,US Dollar,Credit Card,0
9/1/2022 0:20,3246,800811170,3246,800811170,25584.9,US Dollar,25584.9,US Dollar,Reinvestment,0
9/1/2022 0:29,1674,800810A20,1674,800810A20,1275323.3,US Dollar,1275323.3,US Dollar,Reinvestment,0
9/1/2022 0:17,31377,800811DE0,31377,800811DE0,18092.43,US Dollar,18092.43,US Dollar,Reinvestment,0
9/1/2022 0:13,21174,800812760,9482,807638B20,26.72,US Dollar,26.72,US Dollar,Credit Card,0
9/1/2022 0:11,1244,8008127B0,1244,8008127B0,23.33,US Dollar,23.33,US Dollar,Reinvestment,0
9/1/2022 0:04,1588,800812CA0,1588,800812CA0,376531.21,US Dollar,376531.21,US Dollar,Reinvestment,0
9/1/2022 0:00,1601,800812CF0,1601,800812CF0,367.28,US Dollar,367.28,US Dollar,Reinvestment,0
9/1/2022 0:04,1588,800812CA0,1588,800812CA0,12.19,US Dollar,12.19,US Dollar,Reinvestment,0
9/1/2022 0:06,10,800812D40,10,800812D40,8.34,US Dollar,8.34,US Dollar,Reinvestment,0
9/1/2022 0:26,1047,800813960,1047,800813960,4.36,US Dollar,4.36,US Dollar,Reinvestment,0
9/1/2022 0:14,11107,8.01E+15,11107,8.01E+15,112268.55,US Dollar,112268.55,US Dollar,Reinvestment,0
9/1/2022 0:17,1674,8008144B0,1674,8008144B0,660677.2,US Dollar,660677.2,US Dollar,Reinvestment,0
9/1/2022 0:23,1674,8008144B0,1674,8008144B0,4.37,US Dollar,4.37,US Dollar,Reinvestment,0
9/1/2022 0:01,1688,800815130,1688,800815130,15.73,US Dollar,15.73,US Dollar,Reinvestment,0
9/1/2022 0:00,908,800815560,908,800815560,29460.13,US Dollar,29460.13,US Dollar,Reinvestment,0
9/1/2022 0:02,11157,800814EE0,11157,800814EE0,346003.06,US Dollar,346003.06,US Dollar,Reinvestment,0
9/1/2022 0:23,1467,800816030,1467,800816030,143213.88,US Dollar,143213.88,US Dollar,Reinvestment,0
9/1/2022 0:21,795,80071C4E0,1674,8008175A0,81885.52,US Dollar,81885.52,US Dollar,Cheque,0
9/1/2022 0:27,795,80071C4E0,1674,8008175A0,16093.58,US Dollar,16093.58,US Dollar,Credit Card,0
9/1/2022 0:22,795,80071C4E0,1674,8008175A0,470760.32,US Dollar,470760.32,US Dollar,ACH,0
9/1/2022 0:24,795,80071C4E0,1674,8008175A0,51534.88,US Dollar,51534.88,US Dollar,Wire,0
9/1/2022 0:19,2843,8008175F0,2843,8008175F0,19.9,US Dollar,19.9,US Dollar,Reinvestment,0
9/1/2022 0:28,31389,800818D80,31389,800818D80,451.98,US Dollar,451.98,US Dollar,Reinvestment,0
9/1/2022 0:04,10,800325D10,908,800818D30,9079.23,US Dollar,9079.23,US Dollar,Cheque,0
9/1/2022 0:12,10,800325D10,908,800818D30,6754.24,US Dollar,6754.24,US Dollar,Credit Card,0
9/1/2022 0:27,908,800818D30,908,800818D30,6.38,US Dollar,6.38,US Dollar,Reinvestment,0
9/1/2022 0:18,701,800819540,701,800819540,1905218.84,US Dollar,1905218.84,US Dollar,Reinvestment,0
9/1/2022 0:01,1,8005DD570,701,800819540,43020.55,US Dollar,43020.55,US Dollar,Cheque,0
9/1/2022 0:09,1,8005DD570,701,800819540,2765.84,US Dollar,2765.84,US Dollar,Cash,0
9/1/2022 0:28,1601,8008189B0,1601,8008189B0,2738.77,US Dollar,2738.77,US Dollar,Reinvestment,0
9/1/2022 0:25,1674,800818A00,1674,800818A00,938.85,US Dollar,938.85,US Dollar,Reinvestment,0
9/1/2022 0:14,3486,800818AA0,1674,800818A00,3097.94,US Dollar,3097.94,US Dollar,ACH,0
9/1/2022 0:03,31390,800819120,31390,800819120,1745.61,US Dollar,1745.61,US Dollar,Reinvestment,0
9/1/2022 0:05,908,800818960,908,800818960,24.23,US Dollar,24.23,US Dollar,Reinvestment,0
9/1/2022 0:17,1124,80081A5D0,1124,80081A5D0,2779.85,US Dollar,2779.85,US Dollar,Reinvestment,0
9/1/2022 0:16,11296,800800560,11296,800800560,670287.69,US Dollar,670287.69,US Dollar,Reinvestment,0
9/1/2022 0:03,11157,8007FFB30,11296,800800560,1919.37,US Dollar,1919.37,US Dollar,Cheque,0
9/1/2022 0:02,11157,8007FFB30,11296,800800560,13077.82,US Dollar,13077.82,US Dollar,Credit Card,0
9/1/2022 0:17,1362,80081BFE0,1362,80081BFE0,13.22,US Dollar,13.22,US Dollar,Reinvestment,0
9/1/2022 0:16,1729,800532D50,21258,80081C7B0,2979794.26,US Dollar,2979794.26,US Dollar,Cheque,0
9/1/2022 0:23,1729,800532D50,21258,80081C7B0,18665.32,US Dollar,18665.32,US Dollar,Credit Card,0
9/1/2022 0:04,1729,800532D50,21258,80081C7B0,2920658.51,US Dollar,2920658.51,US Dollar,ACH,0
9/1/2022 0:03,1601,8.01E+06,1601,8.01E+06,9109.74,US Dollar,9109.74,US Dollar,Reinvestment,0
9/1/2022 0:29,220,800818420,220,800818420,20.89,US Dollar,20.89,US Dollar,Reinvestment,0
9/1/2022 0:09,3983,800818470,12,800818510,8252.74,US Dollar,8252.74,US Dollar,ACH,0
9/1/2022 0:17,12,800818510,12,800818510,10458.89,US Dollar,10458.89,US Dollar,Reinvestment,0
9/1/2022 0:04,3839,80081AF90,908,80081C5B0,19558.32,US Dollar,19558.32,US Dollar,ACH,0
9/1/2022 0:17,908,80081C5B0,908,80081C5B0,131.85,US Dollar,131.85,US Dollar,Reinvestment,0
9/1/2022 0:23,1420,8006E7F10,1601,8.01E+06,520702.33,US Dollar,520702.33,US Dollar,Cheque,0
9/1/2022 0:17,1420,8006E7F10,1601,8.01E+06,4735.27,US Dollar,4735.27,US Dollar,Credit Card,0
9/1/2022 0:07,1420,8006E7F10,1601,8.01E+06,168858.31,US Dollar,168858.31,US Dollar,Cash,0
9/1/2022 0:07,1420,8006E7F10,1601,8.01E+06,45330.05,US Dollar,45330.05,US Dollar,ACH,0
9/1/2022 0:21,1601,8.01E+06,1601,8.01E+06,10.84,US Dollar,10.84,US Dollar,Reinvestment,0
9/1/2022 0:03,1362,80081D8B0,1362,80081D8B0,178180.14,US Dollar,178180.14,US Dollar,Reinvestment,0
9/1/2022 0:25,3953,80081D9A0,3953,80081D9A0,2136.78,US Dollar,2136.78,US Dollar,Reinvestment,0
9/1/2022 0:09,1362,80081D8B0,1362,80081D8B0,16.95,US Dollar,16.95,US Dollar,Reinvestment,0
9/1/2022 0:15,1292,80081E1A0,1292,80081E1A0,500643.13,US Dollar,500643.13,US Dollar,Reinvestment,0
9/1/2022 0:20,10,80081ED90,10,80081ED90,72389.02,US Dollar,72389.02,US Dollar,Reinvestment,0
9/1/2022 0:12,31396,80081EDE0,31396,80081EDE0,9186.16,US Dollar,9186.16,US Dollar,Reinvestment,0
9/1/2022 0:02,1241,80081FF00,1241,80081FF00,41945.78,US Dollar,41945.78,US Dollar,Reinvestment,0
9/1/2022 0:22,1674,800820B40,1674,800820B40,16027.53,US Dollar,16027.53,US Dollar,Reinvestment,0
9/1/2022 0:00,1674,800821760,1674,800821760,3368.39,US Dollar,3368.39,US Dollar,Reinvestment,0
9/1/2022 0:20,1068,8.01E+25,1068,8.01E+25,1293365.45,US Dollar,1293365.45,US Dollar,Reinvestment,0
9/1/2022 0:11,31118,8.01E+75,31118,8.01E+75,98.83,US Dollar,98.83,US Dollar,Reinvestment,0
9/1/2022 0:20,10,800213FB0,1068,8.01E+25,2473.15,US Dollar,2473.15,US Dollar,Cheque,0
9/1/2022 0:10,10,800213FB0,1068,8.01E+25,8003.29,US Dollar,8003.29,US Dollar,Credit Card,0
9/1/2022 0:20,10,800213FB0,1068,8.01E+25,2285.33,US Dollar,2285.33,US Dollar,Cash,0
9/1/2022 0:03,1124,800821430,1124,800821430,2791187.39,US Dollar,2791187.39,US Dollar,Reinvestment,0
9/1/2022 0:10,2843,800821520,2843,800821520,21.16,US Dollar,21.16,US Dollar,Reinvestment,0
9/1/2022 0:23,220,800822DA0,220,800822DA0,1966435.86,US Dollar,1966435.86,US Dollar,Reinvestment,0
9/1/2022 0:11,1688,80067FFC0,21258,800823BA0,2904.06,US Dollar,2904.06,US Dollar,Cheque,0
9/1/2022 0:29,1688,80067FFC0,21258,800823BA0,4381.31,US Dollar,4381.31,US Dollar,Credit Card,0
9/1/2022 0:04,1124,800825340,1124,800825340,44002.58,US Dollar,44002.58,US Dollar,Reinvestment,0
9/1/2022 0:21,70,100428660,1124,800825340,389769.39,US Dollar,389769.39,US Dollar,Cheque,1
9/1/2022 0:09,70,100428660,1124,800825340,5215.11,US Dollar,5215.11,US Dollar,Credit Card,0
9/1/2022 0:13,70,100428660,1124,800825340,184763.93,US Dollar,184763.93,US Dollar,Cash,0
9/1/2022 0:10,1124,800825340,1124,800825340,7.62,US Dollar,7.62,US Dollar,Reinvestment,0
9/1/2022 0:10,1,80021DCF0,11107,800825030,3905.34,US Dollar,3905.34,US Dollar,Cheque,0
9/1/2022 0:08,1,80021DCF0,11107,800825030,1859.64,US Dollar,1859.64,US Dollar,Credit Card,0
9/1/2022 0:24,220,800826580,220,800826580,183682.84,US Dollar,183682.84,US Dollar,Reinvestment,0
9/1/2022 0:16,31404,800827160,31404,800827160,20585.51,US Dollar,20585.51,US Dollar,Reinvestment,0
9/1/2022 0:11,3753,800827380,1362,800826BA0,10075.21,US Dollar,10075.21,US Dollar,Cheque,0
9/1/2022 0:16,1362,800826BA0,1362,800826BA0,21.66,US Dollar,21.66,US Dollar,Reinvestment,0
9/1/2022 0:01,12,8004B9AE0,1665,800827FD0,292199.83,US Dollar,292199.83,US Dollar,Cheque,0
9/1/2022 0:05,12,8004B9AE0,1665,800827FD0,4396.95,US Dollar,4396.95,US Dollar,Credit Card,0
9/1/2022 0:24,12,8004B9AE0,1665,800827FD0,400952.3,US Dollar,400952.3,US Dollar,Cash,0
9/1/2022 0:21,1467,80076B320,1601,800828D60,1067.47,US Dollar,1067.47,US Dollar,Cheque,0
9/1/2022 0:06,1467,80076B320,1601,800828D60,675.84,US Dollar,675.84,US Dollar,Credit Card,0
9/1/2022 0:17,1068,800829A50,1068,800829A50,20384.38,US Dollar,20384.38,US Dollar,Reinvestment,0
9/1/2022 0:19,1047,800829FA0,1047,800829FA0,144463.71,US Dollar,144463.71,US Dollar,Reinvestment,0
9/1/2022 0:09,10,80082AA60,10,80082AA60,18.97,US Dollar,18.97,US Dollar,Reinvestment,0
9/1/2022 0:08,10,80082B030,10,80082B030,3.51,US Dollar,3.51,US Dollar,Reinvestment,0
9/1/2022 0:22,11107,80082B9E0,11107,80082B9E0,88449.57,US Dollar,88449.57,US Dollar,Reinvestment,0
9/1/2022 0:18,1467,80082BA30,1467,80082BA30,17639.56,US Dollar,17639.56,US Dollar,Reinvestment,0
9/1/2022 0:07,11296,80082C360,11296,80082C360,450.48,US Dollar,450.48,US Dollar,Reinvestment,0
9/1/2022 0:02,1588,80082A4D0,1588,80082A4D0,13177155.5,US Dollar,13177155.5,US Dollar,Reinvestment,0
9/1/2022 0:19,21258,80082A6B0,21258,80082A6B0,631.84,US Dollar,631.84,US Dollar,Reinvestment,0
9/1/2022 0:05,1244,80082C8A0,908,80082C7B0,705928,US Dollar,705928,US Dollar,Cheque,0
9/1/2022 0:28,1588,80082A4D0,1588,80082A4D0,5.51,US Dollar,5.51,US Dollar,Reinvestment,0
9/1/2022 0:19,21258,80082A6B0,21258,80082A6B0,6,US Dollar,6,US Dollar,Reinvestment,0
9/1/2022 0:14,1688,80082C6C0,1688,80082C6C0,6.35,US Dollar,6.35,US Dollar,Reinvestment,0
9/1/2022 0:18,908,80082C7B0,15040,80BE35150,413.53,US Dollar,413.53,US Dollar,Credit Card,0
9/1/2022 0:27,1665,80082D4F0,1665,80082D4F0,161464.87,US Dollar,161464.87,US Dollar,Reinvestment,0
9/1/2022 0:21,1665,8008296D0,1665,8008296D0,96776.14,US Dollar,96776.14,US Dollar,Reinvestment,0
9/1/2022 0:11,21174,8.01E+184,21174,8.01E+184,1663.4,US Dollar,1663.4,US Dollar,Reinvestment,0
9/1/2022 0:01,1,80082F350,1,80082F350,119678.53,US Dollar,119678.53,US Dollar,Reinvestment,0
9/1/2022 0:27,513,80082FF20,513,80082FF20,233468.96,US Dollar,233468.96,US Dollar,Reinvestment,0
9/1/2022 0:02,1,800266C90,513,80082FF20,56480.73,US Dollar,56480.73,US Dollar,Cheque,0
9/1/2022 0:17,1,800266C90,513,80082FF20,14636.79,US Dollar,14636.79,US Dollar,Credit Card,0
9/1/2022 0:19,1,800266C90,513,80082FF20,7777,US Dollar,7777,US Dollar,Cash,0
9/1/2022 0:05,1,800266C90,513,80082FF20,252.77,US Dollar,252.77,US Dollar,ACH,0
9/1/2022 0:07,11296,80082FC90,11296,80082FC90,19.89,US Dollar,19.89,US Dollar,Reinvestment,0
9/1/2022 0:16,1601,800830BE0,1601,800830BE0,399268.7,US Dollar,399268.7,US Dollar,Reinvestment,0
9/1/2022 0:03,1292,80082EEE0,1292,80082EEE0,11419.87,US Dollar,11419.87,US Dollar,Reinvestment,0
9/1/2022 0:19,11157,80082F110,11157,80082F110,1913.99,US Dollar,1913.99,US Dollar,Reinvestment,0
9/1/2022 0:16,11157,80082FA10,11157,80082FA10,15.63,US Dollar,15.63,US Dollar,Reinvestment,0
9/1/2022 0:19,1292,8001A5A50,11157,80082E940,68022.4,US Dollar,68022.4,US Dollar,Cheque,0
9/1/2022 0:05,1292,8001A5A50,11157,80082E940,7631.82,US Dollar,7631.82,US Dollar,Credit Card,0
9/1/2022 0:23,1292,8001A5A50,11157,80082E940,15476.62,US Dollar,15476.62,US Dollar,Wire,0
9/1/2022 0:11,21174,8008293C0,21174,8008293C0,9.69,US Dollar,9.69,US Dollar,Reinvestment,0
9/1/2022 0:19,11296,800831530,11296,800831530,621233.48,US Dollar,621233.48,US Dollar,Reinvestment,0
9/1/2022 0:08,11296,800831530,11296,800831530,9.8,US Dollar,9.8,US Dollar,Reinvestment,0
9/1/2022 0:11,10,8008328A0,10,8008328A0,159454.26,US Dollar,159454.26,US Dollar,Reinvestment,0
9/1/2022 0:22,1124,8008334A0,1124,8008334A0,182858.02,US Dollar,182858.02,US Dollar,Reinvestment,0
9/1/2022 0:01,1124,8008334A0,1124,8008334A0,22.11,US Dollar,22.11,US Dollar,Reinvestment,0
9/1/2022 0:23,11405,800833710,11405,800833710,3218.65,US Dollar,3218.65,US Dollar,Reinvestment,0
9/1/2022 0:02,701,800832FE0,701,800832FE0,24.32,US Dollar,24.32,US Dollar,Reinvestment,0
9/1/2022 0:14,1588,8008347F0,1588,8008347F0,475612.16,US Dollar,475612.16,US Dollar,Reinvestment,0
9/1/2022 0:16,908,8006C8100,1588,8008347F0,3340.2,US Dollar,3340.2,US Dollar,Cheque,0
9/1/2022 0:15,1588,8008347F0,1588,8008347F0,18.89,US Dollar,18.89,US Dollar,Reinvestment,0
9/1/2022 0:15,513,800834350,513,800834350,2730.39,US Dollar,2730.39,US Dollar,Reinvestment,0
9/1/2022 0:26,1674,8.01E+85,1674,8.01E+85,746.71,US Dollar,746.71,US Dollar,Reinvestment,0
9/1/2022 0:28,21258,800833C50,21258,800833C50,13.5,US Dollar,13.5,US Dollar,Reinvestment,0
9/1/2022 0:22,1729,800833CA0,1729,800833CA0,8.51,US Dollar,8.51,US Dollar,Reinvestment,0
9/1/2022 0:17,220,800831DE0,220,800831DE0,380865.77,US Dollar,380865.77,US Dollar,Reinvestment,0
9/1/2022 0:06,1241,800831A50,1241,800831A50,21908.11,US Dollar,21908.11,US Dollar,Reinvestment,0
9/1/2022 0:10,3709,800831AF0,3709,800831AF0,9175.08,US Dollar,9175.08,US Dollar,Reinvestment,0
9/1/2022 0:07,11318,800836F80,11318,800836F80,23.14,US Dollar,23.14,US Dollar,Reinvestment,0
9/1/2022 0:14,1688,800837600,1688,800837600,66826.06,US Dollar,66826.06,US Dollar,Reinvestment,0
9/1/2022 0:15,11157,8008382B0,11157,8008382B0,56704.57,US Dollar,56704.57,US Dollar,Reinvestment,0
9/1/2022 0:25,1292,800838020,1292,800838020,23.08,US Dollar,23.08,US Dollar,Reinvestment,0
9/1/2022 0:02,10,800059840,1068,8.01E+15,223750.62,US Dollar,223750.62,US Dollar,Cheque,0
9/1/2022 0:29,10,800059840,1068,8.01E+15,2362.92,US Dollar,2362.92,US Dollar,Credit Card,0
9/1/2022 0:02,10,800059840,1068,8.01E+15,86014.99,US Dollar,86014.99,US Dollar,Cash,0
9/1/2022 0:24,1068,8.01E+15,1068,8.01E+15,11.94,US Dollar,11.94,US Dollar,Reinvestment,0
9/1/2022 0:13,1588,80083A030,1588,80083A030,254329.55,US Dollar,254329.55,US Dollar,Reinvestment,0
9/1/2022 0:21,10,80040A220,1588,80083A030,1668.44,US Dollar,1668.44,US Dollar,Cheque,0
9/1/2022 0:13,10,80040A220,1588,80083A030,1877.43,US Dollar,1877.43,US Dollar,Credit Card,0
9/1/2022 0:02,1,80015D7D0,21258,80083AB10,9930.42,US Dollar,9930.42,US Dollar,Cheque,0
9/1/2022 0:14,1,80015D7D0,21258,80083AB10,2527.97,US Dollar,2527.97,US Dollar,Credit Card,0
9/1/2022 0:20,21174,80083B100,21174,80083B100,617648.47,US Dollar,617648.47,US Dollar,Reinvestment,0
9/1/2022 0:22,11157,800837BD0,11157,800837BD0,17279614.2,US Dollar,17279614.2,US Dollar,Reinvestment,0
9/1/2022 0:11,11405,800837C20,11405,800837C20,575.68,US Dollar,575.68,US Dollar,Reinvestment,0
9/1/2022 0:16,11107,800838840,11107,800838840,143.19,US Dollar,143.19,US Dollar,Reinvestment,0
9/1/2022 0:16,10,800838980,10,800838980,3083.74,US Dollar,3083.74,US Dollar,Reinvestment,0
9/1/2022 0:04,11405,80083ADD0,11405,80083ADD0,10.09,US Dollar,10.09,US Dollar,Reinvestment,0
9/1/2022 0:29,1688,8008392F0,1688,8008392F0,12.2,US Dollar,12.2,US Dollar,Reinvestment,0
9/1/2022 0:18,11318,80083C1A0,11318,80083C1A0,130766.89,US Dollar,130766.89,US Dollar,Reinvestment,0
9/1/2022 0:10,220,80013C280,1362,80083DB40,403531.35,US Dollar,403531.35,US Dollar,Cheque,0
9/1/2022 0:02,220,80013C280,1362,80083DB40,13635.79,US Dollar,13635.79,US Dollar,Credit Card,0
9/1/2022 0:10,220,80013C280,1362,80083DB40,130374.53,US Dollar,130374.53,US Dollar,Cash,0
9/1/2022 0:13,11296,80083E3D0,11296,80083E3D0,70084.84,US Dollar,70084.84,US Dollar,Reinvestment,0
9/1/2022 0:07,1244,80083E7C0,1244,80083E7C0,14.05,US Dollar,14.05,US Dollar,Reinvestment,0
9/1/2022 0:24,795,80083F3B0,795,80083F3B0,80801.93,US Dollar,80801.93,US Dollar,Reinvestment,0
9/1/2022 0:23,11107,800837120,11107,800837120,6299.37,US Dollar,6299.37,US Dollar,Reinvestment,0
9/1/2022 0:06,3274,80083BE70,3274,80083BE70,11229.67,US Dollar,11229.67,US Dollar,Reinvestment,0
9/1/2022 0:28,701,80083BFB0,701,80083BFB0,173.05,US Dollar,173.05,US Dollar,Reinvestment,0
9/1/2022 0:22,3812,80083C3F0,1420,80083CDE0,16326.64,US Dollar,16326.64,US Dollar,Cheque,0
9/1/2022 0:18,3717,80083C5D0,3717,80083C5D0,9040.28,US Dollar,9040.28,US Dollar,Reinvestment,0
9/1/2022 0:16,1,80083C620,1,80083C620,1396.36,US Dollar,1396.36,US Dollar,Reinvestment,0
9/1/2022 0:25,3236,80083C990,701,80083D010,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:19,11405,80083CA30,11405,80083CA30,2780.04,US Dollar,2780.04,US Dollar,Reinvestment,0
9/1/2022 0:15,1420,80083CDE0,1420,80083CDE0,6737.95,US Dollar,6737.95,US Dollar,Reinvestment,0
9/1/2022 0:21,3831,80083CE80,3831,80083CE80,1235.42,US Dollar,1235.42,US Dollar,Reinvestment,0
9/1/2022 0:13,220,80083CED0,220,80083CED0,3500.98,US Dollar,3500.98,US Dollar,Reinvestment,0
9/1/2022 0:16,701,80083D010,701,80083D010,4649.18,US Dollar,4649.18,US Dollar,Reinvestment,0
9/1/2022 0:21,701,80083D630,701,80083D630,5843.31,US Dollar,5843.31,US Dollar,Reinvestment,0
9/1/2022 0:23,1420,80083D7C0,1420,80083D7C0,3817.42,US Dollar,3817.42,US Dollar,Reinvestment,0
9/1/2022 0:09,1292,80083DDB0,1292,80083DDB0,2319.35,US Dollar,2319.35,US Dollar,Reinvestment,0
9/1/2022 0:16,11107,800836460,11107,800836460,7.83,US Dollar,7.83,US Dollar,Reinvestment,0
9/1/2022 0:05,1467,800836D40,1467,800836D40,6.96,US Dollar,6.96,US Dollar,Reinvestment,0
9/1/2022 0:15,1362,8008378A0,1362,8008378A0,3.76,US Dollar,3.76,US Dollar,Reinvestment,0
9/1/2022 0:12,701,80083D010,701,80083D010,12.29,US Dollar,12.29,US Dollar,Reinvestment,0
9/1/2022 0:16,1588,80083F950,1588,80083F950,15.81,US Dollar,15.81,US Dollar,Reinvestment,0
9/1/2022 0:12,1068,800841C50,1068,800841C50,52519.64,US Dollar,52519.64,US Dollar,Reinvestment,0
9/1/2022 0:12,12,800841A30,12,800841A30,913735.3,US Dollar,913735.3,US Dollar,Reinvestment,0
9/1/2022 0:20,31360,800841A80,31360,800841A80,229.16,US Dollar,229.16,US Dollar,Reinvestment,0
9/1/2022 0:01,31422,8.01E+55,31422,8.01E+55,956.56,US Dollar,956.56,US Dollar,Reinvestment,0
9/1/2022 0:15,12,800841A30,12,800841A30,3.61,US Dollar,3.61,US Dollar,Reinvestment,0
9/1/2022 0:29,11318,800846470,11318,800846470,20.54,US Dollar,20.54,US Dollar,Reinvestment,0
9/1/2022 0:27,513,800846CF0,513,800846CF0,173301.71,US Dollar,173301.71,US Dollar,Reinvestment,0
9/1/2022 0:03,513,800846CF0,513,800846CF0,15.89,US Dollar,15.89,US Dollar,Reinvestment,0
9/1/2022 0:14,1068,800846B00,1068,800846B00,349151.96,US Dollar,349151.96,US Dollar,Reinvestment,0
9/1/2022 0:13,1068,800846B00,1068,800846B00,11.71,US Dollar,11.71,US Dollar,Reinvestment,0
9/1/2022 0:03,1,800847970,1,800847970,77482.4,US Dollar,77482.4,US Dollar,Reinvestment,0
9/1/2022 0:12,12,80052F960,1362,800847EC0,5612.18,US Dollar,5612.18,US Dollar,Cheque,0
9/1/2022 0:19,12,80052F960,1362,800847EC0,16703.63,US Dollar,16703.63,US Dollar,Credit Card,0
9/1/2022 0:29,12,80052F960,1362,800847EC0,499.57,US Dollar,499.57,US Dollar,ACH,0
9/1/2022 0:28,1688,8004B6320,11318,800848860,585.52,US Dollar,585.52,US Dollar,Cheque,0
9/1/2022 0:04,1688,8004B6320,11318,800848860,533.99,US Dollar,533.99,US Dollar,Credit Card,0
9/1/2022 0:10,1688,8004B6320,11318,800848860,526.58,US Dollar,526.58,US Dollar,ACH,0
9/1/2022 0:06,1688,8004B6320,11318,800848860,34.97,US Dollar,34.97,US Dollar,Wire,0
9/1/2022 0:10,11318,800848860,11318,800848860,18.62,US Dollar,18.62,US Dollar,Reinvestment,0
9/1/2022 0:04,1688,8.01E+75,1688,8.01E+75,603740.81,US Dollar,603740.81,US Dollar,Reinvestment,0
9/1/2022 0:10,908,800849EF0,908,800849EF0,7.19,US Dollar,7.19,US Dollar,Reinvestment,0
9/1/2022 0:29,795,80084D960,795,80084D960,79105.36,US Dollar,79105.36,US Dollar,Reinvestment,0
9/1/2022 0:14,12,800150F20,795,80084D960,6036.94,US Dollar,6036.94,US Dollar,Cheque,0
9/1/2022 0:03,12,800150F20,795,80084D960,22870.37,US Dollar,22870.37,US Dollar,Cash,0
